"subj_idx","stim","stim_PM","stim_noPM","rt","response","trialno","TBdist","TSdist","SBdist","Helpful"
"8","Uad","PM","PM","0.62133","1","8","0.086806","0.083333","0.0034722","7"
"8","Uad","PM","PM","0.58509","1","9","0.086806","0.25","0.33681","7"
"8","Uad","PM","PM","0.85362","1","10","0.086806","0.083333","0.17014","7"
"8","Uad","PM","PM","0.72876","1","11","0.086806","0.33333","0.24653","7"
"8","Uad","PM","PM","0.59135","1","12","0.086806","0.33333","0.24653","7"
"8","Uad","PM","PM","0.62205","1","13","0.086806","0.25","0.33681","7"
"8","Uad","PM","PM","0.65833","1","14","0.086806","0.083333","0.0034722","7"
"8","Uad","PM","PM","0.7404","1","15","0.086806","0.41667","0.32986","7"
"8","Uad","PM","PM","1.1654","1","16","0.086806","0.083333","0.0034722","7"
"8","Uad","PM","PM","1.1011","1","17","0.086806","0.41667","0.32986","7"
"8","Uad","PM","PM","0.97543","1","18","0.086806","0.083333","0.0034722","7"
"8","Uad","PM","PM","0.55075","1","19","0.086806","0.25","0.16319","7"
"8","Uad","PM","PM","0.55824","1","20","0.086806","0.41667","0.49653","7"
"8","Uad","PM","PM","1.23","1","21","0.086806","0.083333","0.17014","7"
"8","Uad","PM","PM","0.81694","1","22","0.086806","0.083333","0.17014","7"
"8","Uad","PM","PM","0.60672","1","23","0.086806","0.41667","0.49653","7"
"8","Uad","PM","PM","0.75437","1","25","0.086806","0.25","0.16319","7"
"8","Uad","PM","PM","0.96303","1","27","0.086806","0.25","0.16319","7"
"8","Uad","PM","PM","0.68286","1","28","0.086806","0.25","0.33681","7"
"8","Uad","PM","PM","0.73369","1","29","0.086806","0.41667","0.32986","7"
"8","Uad","PM","PM","0.7024","1","1","0.49653","0.25","0.24653","7"
"8","Uad","PM","PM","0.49593","1","2","0.49653","0.16667","0.33681","7"
"8","Uad","PM","PM","0.55115","1","3","0.49653","0.5","0.0034722","7"
"8","Uad","PM","PM","0.66235","1","4","0.49653","0.16667","0.32986","7"
"8","Uad","PM","PM","0.61636","1","5","0.49653","0.5","0.0034722","7"
"8","Uad","PM","PM","0.66984","1","6","0.49653","0.33333","0.17014","7"
"8","Uad","PM","PM","0.52142","1","7","0.49653","0.33333","0.16319","7"
"8","Uad","PM","PM","0.52973","1","8","0.49653","0.33333","0.16319","7"
"8","Uad","PM","PM","0.86431","0","9","0.49653","0.33333","0.17014","7"
"8","Uad","PM","PM","0.69683","1","10","0.49653","0.25","0.24653","7"
"8","Uad","PM","PM","0.60843","1","11","0.49653","0.33333","0.17014","7"
"8","Uad","PM","PM","0.79723","1","12","0.49653","0.5","0.0034722","7"
"8","Uad","PM","PM","0.64063","1","14","0.49653","0.33333","0.17014","7"
"8","Uad","PM","PM","0.90795","0","15","0.49653","0.25","0.24653","7"
"8","Uad","PM","PM","0.7721","0","16","0.49653","0.16667","0.32986","7"
"8","Uad","PM","PM","0.64516","1","18","0.49653","0.25","0.24653","7"
"8","Uad","PM","PM","0.7691","1","19","0.49653","0.16667","0.33681","7"
"8","Uad","PM","PM","0.55169","1","20","0.49653","0.16667","0.32986","7"
"8","Uad","PM","PM","0.61405","1","21","0.49653","0.5","0.0034722","7"
"8","Uad","PM","PM","0.79434","1","22","0.49653","0.16667","0.33681","7"
"8","Uad","PM","PM","0.65679","1","23","0.49653","0.41667","0.086806","7"
"8","Uad","PM","PM","0.68524","1","24","0.49653","0.33333","0.16319","7"
"8","Uad","PM","PM","0.73046","1","26","0.49653","0.41667","0.086806","7"
"8","Uad","PM","PM","0.60474","1","27","0.49653","0.33333","0.16319","7"
"8","Uad","PM","PM","0.70316","1","29","0.49653","0.16667","0.33681","7"
"8","Uad","PM","PM","0.64629","1","30","0.49653","0.41667","0.086806","7"
"8","Uad","PM","PM","0.75088","1","1","0.32986","0.083333","0.24653","7"
"8","Uad","PM","PM","0.92857","1","3","0.32986","0.33333","0.33681","7"
"8","Uad","PM","PM","0.64094","1","5","0.32986","0.33333","0.33681","7"
"8","Uad","PM","PM","0.74077","1","6","0.32986","0.16667","0.16319","7"
"8","Uad","PM","PM","1.0834","1","7","0.32986","0.083333","0.24653","7"
"8","Uad","PM","PM","0.70248","1","8","0.32986","0.16667","0.16319","7"
"8","Uad","PM","PM","0.77473","1","9","0.32986","0.16667","0.49653","7"
"8","Uad","PM","PM","0.67841","1","10","0.32986","0.33333","0.0034722","7"
"8","Uad","PM","PM","0.75044","1","11","0.32986","0.083333","0.24653","7"
"8","Uad","PM","PM","0.74867","1","12","0.32986","0.33333","0.0034722","7"
"8","Uad","PM","PM","0.65189","1","13","0.32986","0.41667","0.086806","7"
"8","Uad","PM","PM","0.96009","1","14","0.32986","0.16667","0.49653","7"
"8","Uad","PM","PM","0.78228","1","15","0.32986","0.16667","0.49653","7"
"8","Uad","PM","PM","0.76413","1","16","0.32986","0.16667","0.16319","7"
"8","Uad","PM","PM","1.1152","1","17","0.32986","0.083333","0.24653","7"
"8","Uad","PM","PM","1.2691","1","18","0.32986","0.5","0.17014","7"
"8","Uad","PM","PM","0.73613","1","19","0.32986","0.33333","0.33681","7"
"8","Uad","PM","PM","0.9114","1","21","0.32986","0.33333","0.0034722","7"
"8","Uad","PM","PM","0.81672","1","22","0.32986","0.41667","0.086806","7"
"8","Uad","PM","PM","0.63622","1","23","0.32986","0.41667","0.086806","7"
"8","Uad","PM","PM","0.60045","1","24","0.32986","0.33333","0.33681","7"
"8","Uad","PM","PM","0.55931","1","26","0.32986","0.5","0.17014","7"
"8","Uad","PM","PM","0.87167","1","27","0.32986","0.16667","0.16319","7"
"8","Uad","PM","PM","1.0247","1","28","0.32986","0.16667","0.49653","7"
"8","Uad","PM","PM","0.67886","1","29","0.32986","0.5","0.17014","7"
"8","Uad","PM","PM","0.67242","1","30","0.32986","0.41667","0.086806","7"
"8","Uad","PM","PM","0.77307","1","1","0.33681","0.16667","0.49653","7"
"8","Uad","PM","PM","0.77958","1","2","0.33681","0.5","0.16319","7"
"8","Uad","PM","PM","0.75589","1","3","0.33681","0.25","0.086806","7"
"8","Uad","PM","PM","0.64045","1","4","0.33681","0.5","0.16319","7"
"8","Uad","PM","PM","0.65992","1","5","0.33681","0.41667","0.24653","7"
"8","Uad","PM","PM","0.83899","1","6","0.33681","0.25","0.086806","7"
"8","Uad","PM","PM","1.6516","1","9","0.33681","0.16667","0.17014","7"
"8","Uad","PM","PM","0.94392","1","10","0.33681","0.41667","0.24653","7"
"8","Uad","PM","PM","0.57609","1","11","0.33681","0.5","0.16319","7"
"8","Uad","PM","PM","0.64705","1","12","0.33681","0.33333","0.0034722","7"
"8","Uad","PM","PM","0.66732","1","13","0.33681","0.16667","0.17014","7"
"8","Uad","PM","PM","0.74277","1","14","0.33681","0.33333","0.0034722","7"
"8","Uad","PM","PM","1.4877","1","15","0.33681","0.33333","0.32986","7"
"8","Uad","PM","PM","0.75383","1","16","0.33681","0.41667","0.24653","7"
"8","Uad","PM","PM","0.6478","1","18","0.33681","0.25","0.086806","7"
"8","Uad","PM","PM","0.6829","1","19","0.33681","0.33333","0.32986","7"
"8","Uad","PM","PM","0.57259","1","20","0.33681","0.16667","0.17014","7"
"8","Uad","PM","PM","0.7639","1","21","0.33681","0.16667","0.17014","7"
"8","Uad","PM","PM","0.94748","1","22","0.33681","0.16667","0.49653","7"
"8","Uad","PM","PM","0.60844","1","23","0.33681","0.16667","0.49653","7"
"8","Uad","PM","PM","0.65444","1","24","0.33681","0.5","0.16319","7"
"8","Uad","PM","PM","0.62538","1","25","0.33681","0.33333","0.0034722","7"
"8","Uad","PM","PM","0.81252","1","26","0.33681","0.25","0.086806","7"
"8","Uad","PM","PM","0.75331","1","28","0.33681","0.41667","0.24653","7"
"8","Uad","PM","PM","0.99935","1","29","0.33681","0.33333","0.32986","7"
"8","Uad","PM","PM","1.7178","1","30","0.33681","0.16667","0.49653","7"
"8","Uad","PM","PM","0.68274","1","2","0.49653","0.5","0.0034722","7"
"8","Uad","PM","PM","1.2155","1","4","0.49653","0.16667","0.33681","7"
"8","Uad","PM","PM","1.4054","0","5","0.49653","0.5","0.0034722","7"
"8","Uad","PM","PM","0.63005","1","6","0.49653","0.16667","0.32986","7"
"8","Uad","PM","PM","0.74702","1","7","0.49653","0.33333","0.16319","7"
"8","Uad","PM","PM","0.62525","1","8","0.49653","0.5","0.0034722","7"
"8","Uad","PM","PM","0.62901","1","9","0.49653","0.25","0.24653","7"
"8","Uad","PM","PM","0.76002","1","10","0.49653","0.16667","0.32986","7"
"8","Uad","PM","PM","0.53489","1","11","0.49653","0.16667","0.32986","7"
"8","Uad","PM","PM","0.78335","1","12","0.49653","0.41667","0.086806","7"
"8","Uad","PM","PM","0.95749","1","13","0.49653","0.25","0.24653","7"
"8","Uad","PM","PM","0.96418","1","14","0.49653","0.5","0.0034722","7"
"8","Uad","PM","PM","0.61941","1","15","0.49653","0.25","0.24653","7"
"8","Uad","PM","PM","0.62367","1","16","0.49653","0.33333","0.16319","7"
"8","Uad","PM","PM","0.68321","1","18","0.49653","0.33333","0.17014","7"
"8","Uad","PM","PM","0.60575","1","19","0.49653","0.16667","0.33681","7"
"8","Uad","PM","PM","0.52292","1","20","0.49653","0.41667","0.086806","7"
"8","Uad","PM","PM","0.86699","1","21","0.49653","0.33333","0.16319","7"
"8","Uad","PM","PM","0.70283","0","22","0.49653","0.16667","0.33681","7"
"8","Uad","PM","PM","0.68037","0","23","0.49653","0.41667","0.086806","7"
"8","Uad","PM","PM","0.53216","1","24","0.49653","0.33333","0.16319","7"
"8","Uad","PM","PM","0.68504","1","25","0.49653","0.16667","0.33681","7"
"8","Uad","PM","PM","0.57484","1","26","0.49653","0.33333","0.17014","7"
"8","Uad","PM","PM","0.62071","1","27","0.49653","0.16667","0.32986","7"
"8","Uad","PM","PM","0.56123","1","28","0.49653","0.33333","0.17014","7"
"8","Uad","PM","PM","0.79921","1","29","0.49653","0.41667","0.086806","7"
"8","Uad","PM","PM","0.66176","1","30","0.49653","0.33333","0.17014","7"
"8","Uad","PM","PM","0.5151","1","1","0.0034722","0.33333","0.33681","7"
"8","Uad","PM","PM","0.60507","1","2","0.0034722","0.083333","0.086806","7"
"8","Uad","PM","PM","0.58004","1","3","0.0034722","0.083333","0.086806","7"
"8","Uad","PM","PM","0.8665","1","4","0.0034722","0.33333","0.32986","7"
"8","Uad","PM","PM","0.48633","1","5","0.0034722","0.33333","0.32986","7"
"8","Uad","PM","PM","0.55131","1","6","0.0034722","0.5","0.49653","7"
"8","Uad","PM","PM","0.79935","1","7","0.0034722","0.33333","0.33681","7"
"8","Uad","PM","PM","0.7969","1","8","0.0034722","0.16667","0.16319","7"
"8","Uad","PM","PM","0.67155","1","10","0.0034722","0.16667","0.17014","7"
"8","Uad","PM","PM","1.4184","1","11","0.0034722","0.16667","0.17014","7"
"8","Uad","PM","PM","0.87055","1","12","0.0034722","0.16667","0.17014","7"
"8","Uad","PM","PM","0.609","1","13","0.0034722","0.083333","0.086806","7"
"8","Uad","PM","PM","0.77156","1","15","0.0034722","0.25","0.24653","7"
"8","Uad","PM","PM","1.2591","1","16","0.0034722","0.16667","0.17014","7"
"8","Uad","PM","PM","1.5914","1","17","0.0034722","0.33333","0.32986","7"
"8","Uad","PM","PM","0.66742","1","18","0.0034722","0.33333","0.32986","7"
"8","Uad","PM","PM","0.62352","1","19","0.0034722","0.16667","0.16319","7"
"8","Uad","PM","PM","0.74848","1","20","0.0034722","0.16667","0.16319","7"
"8","Uad","PM","PM","0.5734","1","21","0.0034722","0.5","0.49653","7"
"8","Uad","PM","PM","0.64268","1","22","0.0034722","0.16667","0.16319","7"
"8","Uad","PM","PM","0.60692","1","23","0.0034722","0.5","0.49653","7"
"8","Uad","PM","PM","0.69976","1","24","0.0034722","0.5","0.49653","7"
"8","Uad","PM","PM","0.86168","1","25","0.0034722","0.33333","0.33681","7"
"8","Uad","PM","PM","0.82424","1","26","0.0034722","0.083333","0.086806","7"
"8","Uad","PM","PM","0.99388","1","27","0.0034722","0.25","0.24653","7"
"8","Uad","PM","PM","0.63258","1","28","0.0034722","0.25","0.24653","7"
"8","Uad","PM","PM","0.5101","1","29","0.0034722","0.33333","0.33681","7"
"8","Uad","PM","PM","0.58375","1","30","0.0034722","0.25","0.24653","7"
"8","Uad","PM","PM","0.68896","1","2","0.17014","0.083333","0.086806","7"
"8","Uad","PM","PM","0.53121","1","3","0.17014","0.5","0.32986","7"
"8","Uad","PM","PM","1.2255","0","4","0.17014","0.16667","0.0034722","7"
"8","Uad","PM","PM","0.73606","1","6","0.17014","0.083333","0.086806","7"
"8","Uad","PM","PM","1.4246","1","7","0.17014","0.083333","0.086806","7"
"8","Uad","PM","PM","0.69389","1","8","0.17014","0.33333","0.16319","7"
"8","Uad","PM","PM","0.84882","0","9","0.17014","0.33333","0.16319","7"
"8","Uad","PM","PM","0.61248","1","10","0.17014","0.33333","0.49653","7"
"8","Uad","PM","PM","1.2099","1","11","0.17014","0.16667","0.33681","7"
"8","Uad","PM","PM","0.67255","1","12","0.17014","0.33333","0.16319","7"
"8","Uad","PM","PM","0.5396","1","13","0.17014","0.41667","0.24653","7"
"8","Uad","PM","PM","0.73817","1","14","0.17014","0.16667","0.33681","7"
"8","Uad","PM","PM","0.83385","0","15","0.17014","0.33333","0.49653","7"
"8","Uad","PM","PM","0.67877","1","16","0.17014","0.41667","0.24653","7"
"8","Uad","PM","PM","0.60839","1","17","0.17014","0.16667","0.33681","7"
"8","Uad","PM","PM","0.56745","1","18","0.17014","0.5","0.32986","7"
"8","Uad","PM","PM","0.5691","1","21","0.17014","0.41667","0.24653","7"
"8","Uad","PM","PM","0.52879","1","22","0.17014","0.33333","0.49653","7"
"8","Uad","PM","PM","0.66549","1","23","0.17014","0.41667","0.24653","7"
"8","Uad","PM","PM","0.67729","1","24","0.17014","0.16667","0.33681","7"
"8","Uad","PM","PM","0.65732","1","28","0.17014","0.5","0.32986","7"
"8","Uad","PM","PM","0.51616","1","29","0.17014","0.33333","0.49653","7"
"8","Uad","PM","PM","0.65947","1","30","0.17014","0.5","0.32986","7"
"8","Con","noPM","noPM","0.60904","1","1","0","0","0.086806","7"
"8","Con","noPM","noPM","0.57629","1","2","0","0","0.086806","7"
"8","Con","noPM","noPM","0.80002","0","3","0","0","0.49653","7"
"8","Con","noPM","noPM","0.64012","1","4","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.86109","1","5","0","0","0.32986","7"
"8","Con","noPM","noPM","0.77668","1","6","0","0","0.086806","7"
"8","Con","noPM","noPM","0.62327","1","7","0","0","0.49653","7"
"8","Con","noPM","noPM","0.61258","1","8","0","0","0.33681","7"
"8","Con","noPM","noPM","0.4818","1","9","0","0","0.24653","7"
"8","Con","noPM","noPM","0.62097","1","10","0","0","0.17014","7"
"8","Con","noPM","noPM","0.78561","1","11","0","0","0.16319","7"
"8","Con","noPM","noPM","0.61621","1","12","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.5912","1","13","0","0","0.33681","7"
"8","Con","noPM","noPM","0.55079","1","14","0","0","0.24653","7"
"8","Con","noPM","noPM","0.54491","1","15","0","0","0.16319","7"
"8","Con","noPM","noPM","0.58642","1","16","0","0","0.17014","7"
"8","Con","noPM","noPM","0.50339","1","17","0","0","0.49653","7"
"8","Con","noPM","noPM","0.59498","1","18","0","0","0.33681","7"
"8","Con","noPM","noPM","0.56263","1","19","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.51315","1","20","0","0","0.086806","7"
"8","Con","noPM","noPM","0.52481","1","21","0","0","0.32986","7"
"8","Con","noPM","noPM","0.46016","1","22","0","0","0.33681","7"
"8","Con","noPM","noPM","0.60092","1","23","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.6532","1","24","0","0","0.16319","7"
"8","Con","noPM","noPM","0.60089","1","25","0","0","0.16319","7"
"8","Con","noPM","noPM","0.54972","1","26","0","0","0.49653","7"
"8","Con","noPM","noPM","0.53256","1","27","0","0","0.32986","7"
"8","Con","noPM","noPM","0.85481","1","28","0","0","0.32986","7"
"8","Con","noPM","noPM","0.58903","1","29","0","0","0.24653","7"
"8","Con","noPM","noPM","0.51466","1","30","0","0","0.24653","7"
"8","Con","noPM","noPM","0.59408","1","1","0","0","0.16319","7"
"8","Con","noPM","noPM","0.57668","1","2","0","0","0.49653","7"
"8","Con","noPM","noPM","0.72907","0","3","0","0","0.17014","7"
"8","Con","noPM","noPM","0.52231","1","4","0","0","0.16319","7"
"8","Con","noPM","noPM","0.56352","1","5","0","0","0.49653","7"
"8","Con","noPM","noPM","0.50008","1","6","0","0","0.32986","7"
"8","Con","noPM","noPM","0.86271","1","7","0","0","0.16319","7"
"8","Con","noPM","noPM","0.52098","1","8","0","0","0.24653","7"
"8","Con","noPM","noPM","0.43528","1","9","0","0","0.32986","7"
"8","Con","noPM","noPM","0.50409","1","10","0","0","0.24653","7"
"8","Con","noPM","noPM","0.69868","1","11","0","0","0.49653","7"
"8","Con","noPM","noPM","0.43701","1","12","0","0","0.16319","7"
"8","Con","noPM","noPM","0.64283","1","13","0","0","0.33681","7"
"8","Con","noPM","noPM","0.54065","0","14","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.61474","1","15","0","0","0.32986","7"
"8","Con","noPM","noPM","0.65914","1","16","0","0","0.17014","7"
"8","Con","noPM","noPM","0.87848","1","17","0","0","0.086806","7"
"8","Con","noPM","noPM","0.57691","1","18","0","0","0.086806","7"
"8","Con","noPM","noPM","0.8316","0","19","0","0","0.17014","7"
"8","Con","noPM","noPM","0.43861","1","20","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.58827","1","21","0","0","0.086806","7"
"8","Con","noPM","noPM","0.74516","0","22","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.56198","1","23","0","0","0.33681","7"
"8","Con","noPM","noPM","0.55111","1","24","0","0","0.33681","7"
"8","Con","noPM","noPM","0.62316","1","25","0","0","0.24653","7"
"8","Con","noPM","noPM","0.98172","1","26","0","0","0.17014","7"
"8","Con","noPM","noPM","0.6754","0","27","0","0","0.33681","7"
"8","Con","noPM","noPM","0.59957","1","28","0","0","0.086806","7"
"8","Con","noPM","noPM","0.57938","1","29","0","0","0.24653","7"
"8","Con","noPM","noPM","0.4912","0","30","0","0","0.32986","7"
"8","Con","noPM","noPM","0.79411","1","1","0","0","0.086806","7"
"8","Con","noPM","noPM","0.83103","1","2","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.53926","1","3","0","0","0.17014","7"
"8","Con","noPM","noPM","0.51611","1","4","0","0","0.33681","7"
"8","Con","noPM","noPM","0.58224","1","5","0","0","0.17014","7"
"8","Con","noPM","noPM","0.66701","1","6","0","0","0.086806","7"
"8","Con","noPM","noPM","0.48569","1","7","0","0","0.32986","7"
"8","Con","noPM","noPM","0.55223","1","8","0","0","0.086806","7"
"8","Con","noPM","noPM","0.48932","1","9","0","0","0.24653","7"
"8","Con","noPM","noPM","0.57257","1","10","0","0","0.16319","7"
"8","Con","noPM","noPM","1.0265","0","11","0","0","0.33681","7"
"8","Con","noPM","noPM","0.58432","1","12","0","0","0.16319","7"
"8","Con","noPM","noPM","0.68061","1","13","0","0","0.086806","7"
"8","Con","noPM","noPM","0.78007","1","14","0","0","0.33681","7"
"8","Con","noPM","noPM","0.56958","1","15","0","0","0.49653","7"
"8","Con","noPM","noPM","0.44984","1","16","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.47873","1","17","0","0","0.17014","7"
"8","Con","noPM","noPM","0.53054","1","18","0","0","0.16319","7"
"8","Con","noPM","noPM","0.43684","1","19","0","0","0.24653","7"
"8","Con","noPM","noPM","0.80313","1","20","0","0","0.49653","7"
"8","Con","noPM","noPM","0.6483","1","21","0","0","0.32986","7"
"8","Con","noPM","noPM","0.61921","1","22","0","0","0.32986","7"
"8","Con","noPM","noPM","0.7997","0","23","0","0","0.16319","7"
"8","Con","noPM","noPM","0.81442","1","24","0","0","0.24653","7"
"8","Con","noPM","noPM","0.56973","1","25","0","0","0.32986","7"
"8","Con","noPM","noPM","0.51146","1","26","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.49878","1","27","0","0","0.49653","7"
"8","Con","noPM","noPM","0.56363","1","28","0","0","0.49653","7"
"8","Con","noPM","noPM","0.52528","1","29","0","0","0.24653","7"
"8","Con","noPM","noPM","0.54268","1","30","0","0","0.33681","7"
"8","Con","noPM","noPM","0.70229","1","1","0","0","0.17014","7"
"8","Con","noPM","noPM","0.64215","1","2","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.56915","1","3","0","0","0.33681","7"
"8","Con","noPM","noPM","0.88719","1","4","0","0","0.16319","7"
"8","Con","noPM","noPM","0.69619","1","5","0","0","0.16319","7"
"8","Con","noPM","noPM","0.58625","1","6","0","0","0.32986","7"
"8","Con","noPM","noPM","0.64025","0","7","0","0","0.32986","7"
"8","Con","noPM","noPM","0.71602","0","8","0","0","0.32986","7"
"8","Con","noPM","noPM","0.82889","1","9","0","0","0.16319","7"
"8","Con","noPM","noPM","0.65528","1","10","0","0","0.16319","7"
"8","Con","noPM","noPM","0.59029","1","11","0","0","0.33681","7"
"8","Con","noPM","noPM","0.9511","1","12","0","0","0.0034722","7"
"8","Con","noPM","noPM","0.59737","1","13","0","0","0.24653","7"
"8","Con","noPM","noPM","0.56153","1","14","0","0","0.49653","7"
"8","Con","noPM","noPM","0.66482","1","15","0","0","0.33681","7"
"8","Con","noPM","noPM","0.57328","1","16","0","0","0.49653","7"
